Date,Company,Prev Close,Day Close,Change (%),Change (Rs.),Turnover,gap_return,change_pct,turnover_log,gap_return_ma_5,gap_return_std_5,gap_return_z_5,turnover_ma_5,turnover_std_5,turnover_z_5,anomaly_label,anomaly_score
2025-08-25,AMANA LIFE,908.0,927.04,2.096582446345307,0.0,0.0,0.020969162995594672,0.020965824463453072,0.0,-0.010007158590308379,0.02479632273409251,1.249230457196528,0.0,0.0,0.0,1,0.5098562748868996
2025-08-25,AMANA LIFE,908.0,874.95,-3.640063491641526,0.0,0.0,-0.036398678414096865,-0.036400634916415264,0.0,-0.009911894273127752,0.02466787650303292,-1.073735882280445,0.0,0.0,0.0,1,0.5003338948532129
2025-08-25,AMANA LIFE,908.0,890.91,-1.882349686986088,0.0,0.0,-0.018821585903083735,-0.01882349686986088,0.0,-0.013110132158590304,0.024556607515607853,-0.23258317505230747,0.0,0.0,0.0,1,0.45218929602846825
2025-08-25,AMANA LIFE,64.0,65.52,2.3772226267145014,0.0,0.0,0.023749999999999938,0.023772226267145015,0.0,-0.008871145374449357,0.029306713193559906,1.113094640091463,0.0,0.0,0.0,1,0.40547804170367313
2025-08-25,AMANA LIFE,64.0,66.64,4.125842179248231,0.0,0.0,0.04125000000000001,0.04125842179248231,0.0,0.006149779735682805,0.03238575199431402,1.0838167435630262,0.0,0.0,0.0,1,0.40393036397750615
2025-08-25,AMANA LIFE,908.0,937.63,3.263408109501867,0.0,0.0,0.032632158590308366,0.03263408109501867,0.0,0.008482378854625544,0.03409488563295146,0.7083109178211451,0.0,0.0,0.0,1,0.4764841160798126
2025-08-25,AMANA LIFE,908.0,922.62,1.609729329453419,0.0,0.0,0.016101321585903088,0.01609729329453419,0.0,0.018982378854625535,0.023142676444613687,-0.12449110091555528,0.0,0.0,0.0,1,0.4513709704318164
2025-08-25,AMANA LIFE,908.0,942.76,3.8287070263758167,0.0,0.0,0.03828193832599118,0.03828707026375817,0.0,0.030403083700440516,0.010410387127658335,0.756826285990663,0.0,0.0,0.0,1,0.48674607085485394
2025-08-25,AMANA LIFE,908.0,57.0,8.0,7.00,0.0,-0.9372246696035242,0.08,0.0,-0.16179185022026432,0.4335891623870527,-1.7884045235684491,0.0,0.0,0.0,1,0.6117266418527365
2025-08-25,AMANA LIFE,64.0,62.01,-3.1140700150499603,0.0,0.0,-0.03109375000000003,-0.031140700150499603,0.0,-0.17626060022026432,0.42626503603554244,0.34055537740177244,0.0,0.0,0.0,1,0.37341265669472745
2025-08-25,AMANA LIFE,908.0,907.75,-0.0279759644344688,0.0,0.0,-0.00027533039647577095,-0.000279759644344688,0.0,-0.18284209801762114,0.42247058291989564,0.4321407809257142,0.0,0.0,0.0,1,0.4563181008289249
2025-08-25,AMANA LIFE,908.0,908.85,0.0940186953097033,0.0,0.0,0.0009361233480176461,0.000940186953097033,0.0,-0.18587513766519825,0.4207361190603799,0.44401051526172064,0.0,0.0,0.0,1,0.4577862246172892
2025-08-25,AMANA LIFE,64.0,62.04,-3.057447253374792,0.0,0.0,-0.030625000000000013,-0.03057447253374792,0.0,-0.1996565253303965,0.4126081993932656,0.4096659387257813,0.0,0.0,0.0,1,0.37498570312246643
2025-08-25,AMANA LIFE,908.0,881.92,-2.8717751434784846,0.0,0.0,-0.028722466960352466,-0.028717751434784847,0.0,-0.01795608480176213,0.01672228489965233,-0.6438343936368516,0.0,0.0,0.0,1,0.46740809168677544
2025-08-25,AMANA LIFE,908.0,946.88,4.281573024118416,0.0,0.0,0.042819383259911886,0.04281573024118415,0.0,-0.003173458149779744,0.02977821463190681,1.5445130602427435,0.0,0.0,0.0,1,0.5458930434059062
2025-08-25,AMANA LIFE,64.0,63.19,-1.2651132965456826,0.0,0.0,-0.012656250000000036,-0.012651132965456826,0.0,-0.005649642070484596,0.02999097793257991,-0.23362385665670457,0.0,0.0,0.0,1,0.3690242666393886
2025-08-25,AMANA LIFE,908.0,929.19,2.333692495025147,0.0,0.0,0.023337004405286403,0.023336924950251473,0.0,-0.0011694658590308451,0.03276556310650479,0.7479337432614457,0.0,0.0,0.0,1,0.4708519894761466
2025-08-03,AMBEON HOLDINGS,86.54230476061961,135.06,56.05970837002498,0.0,0.0,0.5606240251352536,0.5605970837002497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4405346437017266
2025-08-09,AMBEON HOLDINGS,135.0576684261212,74.24,-45.029664453208895,0.0,0.0,-0.45030888756523657,-0.45029664453208895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.425185657086806
2025-08-25,AMBEON HOLDINGS,532.0,538.14,1.1534737299988451,0.0,0.0,0.011541353383458621,0.01153473729998845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.38444871334425673
2025-08-25,AMBEON HOLDINGS,532.0,548.72,3.143009836715878,0.0,0.0,0.03142857142857148,0.03143009836715878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.390257739756978
2025-08-25,AMBEON HOLDINGS,532.0,532.02,0.00423617720232,0.0,0.0,3.759398496237182e-05,4.23617720232e-05,0.0,0.03066453127340189,0.35829344947308117,-0.08548003691800829,0.0,0.0,0.0,1,0.38788129542826066
2025-08-25,AMBEON HOLDINGS,532.0,517.63,-2.700816291383674,0.0,0.0,-0.02701127819548873,-0.02700816291383674,0.0,-0.08686252939274655,0.20426892058065058,0.29300223953367893,0.0,0.0,0.0,1,0.39472752886808904
2025-08-25,AMBEON HOLDINGS,532.0,114.0,8.0,1.50,0.0,-0.7857142857142857,0.08,0.0,-0.15394360902255638,0.3538023224500109,-1.785660061010461,0.0,0.0,0.0,1,0.5536981232010709
2025-08-25,AMBEON HOLDINGS,532.0,552.1,3.7783216789012233,0.0,0.0,0.03778195488721809,0.03778321678901223,0.0,-0.1486954887218045,0.35705043016520477,0.5222720037691615,0.0,0.0,0.0,1,0.403858376734082
2025-08-25,AMBEON HOLDINGS,532.0,510.79,-3.98740085384841,0.0,0.0,-0.03986842105263154,-0.0398740085384841,0.0,-0.1629548872180451,0.34940021469286214,0.3522793089111633,0.0,0.0,0.0,1,0.39754728066316486
2025-08-25,AMBEON HOLDINGS,532.0,543.44,2.1512167823036856,0.0,0.0,0.021503759398496344,0.021512167823036856,0.0,-0.1586616541353383,0.3520256823873273,0.5117962198439885,0.0,0.0,0.0,1,0.3947095689049378
2025-10-08,AMBEON HOLDINGS,58.29287740578399,24.05991355457546,-58.725809009064,0.0,0.0,-0.58725809009064,-0.58725809009064,0.0,-0.2707110165143686,0.3870646294941585,-0.8178145184434857,0.0,0.0,0.0,1,0.485654342030129
2025-10-08,AMBEON HOLDINGS,31.170529153196416,58.29287740578399,87.01279378122551,0.0,0.0,0.8701279378122551,0.8701279378122551,0.0,0.0604574281909396,0.5213440726146215,1.5530444329417465,0.0,0.0,0.0,1,0.5382673813837406
2025-08-03,AMF CO LTD,88.51451305829367,189.1,113.64041455597275,0.0,0.0,1.136372821431701,1.1364041455597276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5037439213007332
2025-08-04,AMF CO LTD,74.56663129843214,43.74,-41.33691268720717,0.0,0.0,-0.41341053983057313,-0.41336912687207167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.42421398807088095
2025-08-11,AMF CO LTD,48.8215200091102,74.57,52.733121141082535,0.0,0.0,0.5274002117526261,0.5273312114108254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4426746018276441
2025-08-19,AMF CO LTD,189.10277263993925,77.03,-59.26367856639565,0.0,0.0,-0.5926553644632762,-0.5926367856639565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4401656666926254
2025-08-22,AMF CO LTD,200.0,191.43,-4.2830025057689785,0.0,0.0,-0.042849999999999965,-0.042830025057689784,0.0,0.12297142577809558,0.7102585960102799,-0.23346627089001196,0.0,0.0,0.0,1,0.37088779964467466
2025-08-22,AMF CO LTD,200.0,209.3,4.648231254722479,0.0,0.0,0.046500000000000055,0.046482312547224784,0.0,-0.09500313850824461,0.4356518190294676,0.3248078679517079,0.0,0.0,0.0,1,0.37544092978669197
2025-08-22,AMF CO LTD,200.0,96.9,4.0,0.60,0.0,-0.5155,0.04,0.0,-0.11542103054212997,0.4562126465330551,-0.876957209534265,0.0,0.0,0.0,1,0.45026034915293084
2025-08-22,AMF CO LTD,200.0,190.34,-4.828502180848019,0.0,0.0,-0.04829999999999998,-0.04828502180848018,0.0,-0.2305610728926552,0.2989648189419775,0.609640537430687,0.0,0.0,0.0,1,0.39433769236683347
2025-08-22,AMF CO LTD,200.0,206.99,3.4965182152383765,0.0,0.0,0.034950000000000044,0.03496518215238376,0.0,-0.10503999999999995,0.2335198101874872,0.5994780480833962,0.0,0.0,0.0,1,0.3797017007519427
2025-08-22,AMF CO LTD,341.8780116631549,186.2350239301596,-45.52588421110483,0.0,0.0,-0.4552588421110481,-0.45525884211104833,0.0,-0.18752176842220958,0.2751796856870654,-0.9729536285367714,0.0,0.0,0.0,1,0.4683528227856284
2025-08-22,AMF CO LTD,200.0,201.63,0.815550327972888,0.0,0.0,0.008149999999999977,0.00815550327972888,0.0,-0.1951917684222096,0.2674521200240077,0.7602922287696082,0.0,0.0,0.0,1,0.38809945607495044
2025-08-22,AMF CO LTD,200.0,194.77,-2.613941122159138,0.0,0.0,-0.026149999999999948,-0.02613941122159138,0.0,-0.09732176842220958,0.20261269566352538,0.35127003364292175,0.0,0.0,0.0,1,0.37269036990709387
2025-08-22,AMF CO LTD,227.3336089482156,341.8780116631549,50.38603981386295,0.0,0.0,0.5038603981386288,0.5038603981386295,0.0,0.013110311205516178,0.3399442087803462,1.443619494780713,0.0,0.0,0.0,1,0.5092984859452014
2025-08-22,AMF CO LTD,200.0,198.9,-0.5515497237291731,0.0,0.0,-0.005499999999999972,-0.005515497237291731,0.0,0.005020311205516182,0.33977580531495644,-0.03096250833918063,0.0,0.0,0.0,1,0.3622281436372435
2025-08-22,AMF CO LTD,200.0,196.73,-1.6353883742278774,0.0,0.0,-0.016350000000000052,-0.016353883742278773,0.0,0.0928020796277258,0.23014234095243308,-0.474280739372013,0.0,0.0,0.0,1,0.3731102115292558
2025-08-25,AMF CO LTD,734.0,751.65,2.404761319535192,0.0,0.0,0.02404632152588553,0.024047613195351918,0.0,0.09598134393290289,0.2287863793342563,-0.314420039411177,0.0,0.0,0.0,1,0.4255043303343119
2025-08-25,AMF CO LTD,734.0,94.2,4.0,0.20,0.0,-0.8716621253405994,0.04,0.0,-0.07312108113521698,0.49694378382084625,-1.6069041815266278,0.0,0.0,0.0,1,0.5622103179465076
2025-08-25,AMF CO LTD,734.0,710.84,-3.1546965584223496,0.0,0.0,-0.031553133514986335,-0.0315469655842235,0.0,-0.18020378746594,0.38707209728340125,0.3840386713334096,0.0,0.0,0.0,1,0.42311226120266837
2025-08-25,AMF CO LTD,734.0,704.39,-4.03378595538661,0.0,0.0,-0.04034059945504089,-0.040337859553866096,0.0,-0.1871719073569482,0.38343733468229,0.38293430143825025,0.0,0.0,0.0,1,0.4274542774605127
2025-08-25,AMF CO LTD,734.0,762.21,3.843765470229712,0.0,0.0,0.038433242506812036,0.03843765470229712,0.0,-0.17621525885558578,0.39026083501714137,0.5500129198282729,0.0,0.0,0.0,1,0.43612786969452555
2025-08-25,AMF CO LTD,734.0,746.06,1.6427240888811712,0.0,0.0,0.01643051771117159,0.01642724088881171,0.0,-0.1777384196185286,0.38929749933427565,0.4987674918583907,0.0,0.0,0.0,1,0.4231615568539255
2025-08-25,AMF CO LTD,734.0,769.94,4.896928677865223,0.0,0.0,0.04896457765667583,0.04896928677865223,0.0,0.006386920980926467,0.04050804336136477,1.0510914164854113,0.0,0.0,0.0,1,0.47463279303480616
2025-08-25,AMF CO LTD,734.0,704.94,-3.958626420797126,0.0,0.0,-0.03959128065395088,-0.03958626420797126,0.0,0.004779291553133556,0.0425006801016287,-1.043996757251517,0.0,0.0,0.0,1,0.46642499632849366
2025-08-25,AMF CO LTD,734.0,703.52,-4.152193762702456,0.0,0.0,-0.04152588555858313,-0.041521937627024566,0.0,0.004542234332425112,0.0428173887530883,-1.0759208170462164,0.0,0.0,0.0,1,0.4722161956224958
2025-08-25,AMF CO LTD,734.0,705.44,-3.8911939140151497,0.0,0.0,-0.03891008174386913,-0.038911939140151494,0.0,-0.010926430517711123,0.04146209261066363,-0.6749213429464218,0.0,0.0,0.0,1,0.4414717891553741
2025-08-25,AMF CO LTD,734.0,760.85,3.657677354136453,0.0,0.0,0.03658038147138968,0.03657677354136453,0.0,-0.006896457765667506,0.04556235195224211,0.9542272813885697,0.0,0.0,0.0,1,0.46196171925702073
2025-08-06,ASIA ASSET,58.36297220689968,116.43,99.49455034522973,0.0,0.0,0.9949292436178505,0.9949455034522973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.48805850290937136
2025-08-07,ASIA ASSET,158.86112639550888,327.08,105.89233609813968,0.0,0.0,1.0589052049504213,1.0589233609813968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5031198903105992
2025-08-13,ASIA ASSET,380.8975134775979,102.04,-73.21086660608572,0.0,0.0,-0.7321064160582886,-0.7321086660608571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4813178136603465
